,Unnamed: 0,frame,class_id,class_name,confidence,track_id,pred_x,pred_y,x,y,lag_x,lag_y,in_bounds_x,in_bounds_y,in_bounds,dist,final_class_name,score,stone_settled,stone_initialized,stones_in_frame,stones_settled_in_frame,stones_initialized_in_frame,event
24,0,24,0,black_stone,0.8818539977073669,1,350.1726989746094,580.5208740234375,13.38745952542425,37.14002441110575,13.386033529947312,37.13389712540306,1,1,1,0.006291032759621175,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
25,0,25,0,black_stone,0.8826897144317627,1,350.1809997558594,580.5360107421875,13.387932082035292,37.13823387023248,13.38745952542425,37.14002441110575,1,1,1,0.0018518494456826954,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
26,0,26,0,black_stone,0.8852373361587524,1,350.1937255859375,580.5853271484375,13.388647629223332,37.13241105696315,13.387932082035292,37.13823387023248,1,1,1,0.005866614197970798,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
27,0,27,0,black_stone,0.88435298204422,1,350.19091796875,580.6166381835938,13.38847543350131,37.12872244302482,13.388647629223332,37.13241105696315,1,1,1,0.0036926310610084327,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
28,0,28,0,black_stone,0.884869396686554,1,350.211181640625,580.6212768554688,13.389639797472322,37.12816113336128,13.38847543350131,37.12872244302482,1,1,1,0.0012925989305945156,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
29,0,29,0,black_stone,0.8851756453514099,1,350.18597412109375,580.5973510742188,13.388197516094843,37.13099933054058,13.389639797472322,37.12816113336128,1,1,1,0.003183636097360019,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
30,0,30,0,black_stone,0.8857986330986023,1,350.2020263671875,580.60107421875,13.389119902702188,37.13054893136876,13.388197516094843,37.13099933054058,1,1,1,0.0010264776994115558,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
31,0,31,0,black_stone,0.8855369091033936,1,350.20037841796875,580.61376953125,13.389020754225808,37.129053749587904,13.389119902702188,37.13054893136876,1,1,1,0.0014984655412005404,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
32,0,32,0,black_stone,0.884897768497467,1,350.2171630859375,580.565673828125,13.390002987912784,37.13471091603509,13.389020754225808,37.129053749587904,1,1,1,0.005741804178740185,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
33,0,33,0,black_stone,0.8841889500617981,1,350.20294189453125,580.49755859375,13.38920787831137,37.14275162829927,13.390002987912784,37.13471091603509,1,1,1,0.008079929021572176,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
34,0,34,0,black_stone,0.8853402137756348,1,350.19439697265625,580.5379638671875,13.388702374638424,37.13799397047604,13.38920787831137,37.14275162829927,1,1,1,0.0047844374722990244,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
35,0,35,0,black_stone,0.8851255178451538,1,350.18505859375,580.5416259765625,13.38816374644292,37.13756895394084,13.388702374638424,37.13799397047604,1,1,1,0.0006861190772609114,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
36,0,36,0,black_stone,0.8847249150276184,1,350.1748046875,580.5555419921875,13.387568969823064,37.13593578229256,13.38816374644292,37.13756895394084,1,1,1,0.0017381049623862027,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
37,0,37,0,black_stone,0.8859374523162842,1,350.12506103515625,580.5359497070312,13.384713051849769,37.13828131228202,13.387568969823064,37.13593578229256,1,1,1,0.003695643164812768,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
38,0,38,0,black_stone,0.8850620985031128,1,350.10595703125,580.515625,13.38362044760472,37.140691291710645,13.384713051849769,37.13828131228202,1,1,1,0.002646088600690525,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
39,0,39,0,black_stone,0.8847799897193909,1,350.11041259765625,580.5057373046875,13.38388014549874,37.14185387664154,13.38362044760472,37.140691291710645,1,1,1,0.0011912374732620707,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
40,0,40,0,black_stone,0.8860488533973694,1,350.08270263671875,580.51416015625,13.382282692998984,37.14088072989805,13.38388014549874,37.14185387664154,1,1,1,0.0018705264161033184,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
41,0,41,0,black_stone,0.8849082589149475,1,350.0904541015625,580.534423828125,13.382722067539502,37.13848610322445,13.382282692998984,37.14088072989805,1,1,1,0.002434601998842343,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
42,0,42,0,black_stone,0.8847393989562988,1,350.09429931640625,580.5392456054688,13.382941747301793,37.13791488016987,13.382722067539502,37.13848610322445,1,1,1,0.000612008967288612,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
43,0,43,0,black_stone,0.8841590285301208,1,350.1051025390625,580.54833984375,13.383560404532824,37.13683497853021,13.382941747301793,37.13791488016987,1,1,1,0.001244557881681271,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
44,0,44,0,black_stone,0.8857987523078918,1,350.10968017578125,580.5677490234375,13.383817368161775,37.13454361847622,13.383560404532824,37.13683497853021,1,1,1,0.002305723574849253,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
45,0,45,0,black_stone,0.8839975595474243,1,350.1151428222656,580.561767578125,13.384133698295429,37.13524480092131,13.383817368161775,37.13454361847622,1,1,1,0.0007692344082017444,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
46,0,46,0,black_stone,0.8845601081848145,1,350.1243896484375,580.5615844726562,13.38466585572105,37.13525973331426,13.384133698295429,37.13524480092131,1,1,1,0.0005323668866508418,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
47,0,47,0,black_stone,0.8837702870368958,1,350.16534423828125,580.5653076171875,13.387021278143369,37.134791368799625,13.38466585572105,37.13525973331426,1,1,1,0.002401537029930863,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
48,0,48,0,black_stone,0.8857744336128235,1,350.1881103515625,580.5798950195312,13.388326364148368,37.13305541906132,13.387021278143369,37.134791368799625,1,1,1,0.0021718128313374884,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
49,0,49,0,black_stone,0.8839613199234009,1,350.18218994140625,580.5656127929688,13.387990534078796,37.134743273572525,13.388326364148368,37.13305541906132,1,1,1,0.001720940058984894,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
50,0,50,0,black_stone,0.885392427444458,1,350.1981506347656,580.5552978515625,13.388912479487372,37.13594776633829,13.387990534078796,37.134743273572525,1,1,1,0.0015168342556707692,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
51,0,51,0,black_stone,0.8854826092720032,1,350.2303161621094,580.5853271484375,13.390753112564148,37.13238473052024,13.388912479487372,37.13594776633829,1,1,1,0.004010380825309349,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
52,0,52,0,black_stone,0.8871539831161499,1,350.22967529296875,580.5703125,13.3907213909031,37.134155096983754,13.390753112564148,37.13238473052024,1,1,1,0.0017706506371678982,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
53,0,53,0,black_stone,0.8868765830993652,1,350.2132263183594,580.60888671875,13.389761680321245,37.12962002456594,13.3907213909031,37.134155096983754,1,1,1,0.004635507117431977,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
54,0,54,0,black_stone,0.8860309720039368,1,350.20843505859375,580.6080322265625,13.389486285003697,37.129724188563145,13.389761680321245,37.12962002456594,1,1,1,0.00029443627365096183,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
55,0,55,0,black_stone,0.8851243853569031,1,350.24737548828125,580.6199951171875,13.39172277883033,37.128286161365224,13.389486285003697,37.129724188563145,1,1,1,0.0026589146015858047,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
56,0,56,0,black_stone,0.8841654658317566,1,350.2294921875,580.6683349609375,13.390677205934256,37.12260197216768,13.39172277883033,37.128286161365224,1,1,1,0.005779552708860138,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
57,0,57,0,black_stone,0.8852898478507996,1,350.2066345214844,580.6988525390625,13.389351695576991,37.119022233308336,13.390677205934256,37.12260197216768,1,1,1,0.0038172644666453377,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
58,0,58,0,black_stone,0.8855174779891968,1,350.2061767578125,580.7034912109375,13.38932377748566,37.11847597241388,13.389351695576991,37.119022233308336,1,1,1,0.0005469738427308283,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
59,0,59,0,black_stone,0.885755717754364,1,350.20068359375,580.7064819335938,13.389006731068523,37.11812752215334,13.38932377748566,37.11847597241388,1,1,1,0.00047110085405817256,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
60,0,60,0,black_stone,0.883660078048706,1,350.200927734375,580.7140502929688,13.389018198737466,37.11723556655499,13.389006731068523,37.11812752215334,1,1,1,0.0008920293138993115,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
61,0,61,0,black_stone,0.8857704997062683,1,350.18634033203125,580.6497802734375,13.388200793209636,37.12481966766418,13.389018198737466,37.11723556655499,1,1,1,0.007628023428865148,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
62,0,62,0,black_stone,0.8843261003494263,1,350.19647216796875,580.6426391601562,13.388786167434926,37.12565398292144,13.388200793209636,37.12481966766418,1,1,1,0.0010191883693110313,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
63,0,63,0,black_stone,0.8862590193748474,1,350.1949462890625,580.6280517578125,13.38870333578181,37.127374315221566,13.388786167434926,37.12565398292144,1,1,1,0.0017223252612697235,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
64,0,64,0,black_stone,0.8869250416755676,1,350.1773681640625,580.6220703125,13.387693954043424,37.12809194321991,13.38870333578181,37.127374315221566,1,1,1,0.001238483523423432,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
65,0,65,0,black_stone,0.8871287703514099,1,350.18377685546875,580.61474609375,13.388065183843564,37.12895059158015,13.387693954043424,37.12809194321991,1,1,1,0.0009354616887180233,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
66,0,66,0,black_stone,0.8851848244667053,1,350.17449951171875,580.567138671875,13.387547484222834,37.13456893187944,13.388065183843564,37.12895059158015,1,1,1,0.005642141492018958,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
67,0,67,0,black_stone,0.8846415281295776,1,350.1497802734375,580.5035400390625,13.38614644274669,37.1420846224776,13.387547484222834,37.13456893187944,1,1,1,0.00764516333279178,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
68,0,68,0,black_stone,0.88548344373703,1,350.1778259277344,580.510498046875,13.38775808321683,37.141244064030694,13.38614644274669,37.1420846224776,1,1,1,0.0018176698016025238,black_stone,1,1,0,3,3.0,0.0,all_stones_settled
69,0,69,0,black_stone,0.8856064081192017,1,350.18896484375,580.5621337890625,13.388381566910368,37.13514851693419,13.38775808321683,37.141244064030694,1,1,1,0.006127350677237407,black_stone,1,1,0,4,3.0,1.0,stone_initialized
70,0,70,0,black_stone,0.886113703250885,1,350.21209716796875,580.58056640625,13.389706387759269,37.13295901938633,13.388381566910368,37.13514851693419,1,1,1,0.002559111133531893,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
71,0,71,0,black_stone,0.8860336542129517,1,350.2213134765625,580.607177734375,13.39022759744209,37.12981563961782,13.389706387759269,37.13295901938633,1,1,1,0.0031862981502901546,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
72,0,72,0,black_stone,0.886017382144928,1,350.21356201171875,580.5860595703125,13.389788799922057,37.13231045018649,13.39022759744209,37.12981563961782,1,1,1,0.0025331054137435146,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
73,0,73,0,black_stone,0.8858435750007629,1,350.1998291015625,580.5904541015625,13.388997089150038,37.131802326607435,13.389788799922057,37.13231045018649,1,1,1,0.0009407420040157523,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
74,0,74,0,black_stone,0.8860375881195068,1,350.1875915527344,580.5970458984375,13.388290687659689,37.131034138329554,13.388997089150038,37.131802326607435,1,1,1,0.0010436073475412265,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
75,0,75,0,black_stone,0.8858808875083923,1,350.18109130859375,580.60498046875,13.387913970216328,37.13010356692115,13.388290687659689,37.131034138329554,1,1,1,0.0010039318593762108,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
76,0,76,0,black_stone,0.8855904936790466,1,350.1728820800781,580.6231689453125,13.387435460633077,37.127965683731496,13.387913970216328,37.13010356692115,1,1,1,0.0021907797593252298,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
77,0,77,0,black_stone,0.8850583434104919,1,350.1611328125,580.5960693359375,13.38676856559021,37.13116828418448,13.387435460633077,37.127965683731496,1,1,1,0.0032712992311423007,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
78,0,78,0,black_stone,0.8843206167221069,1,350.16680908203125,580.5914306640625,13.387096748305106,37.13171097303017,13.38676856559021,37.13116828418448,1,1,1,0.0006342042869509158,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
79,0,79,0,black_stone,0.8851898908615112,1,350.17510986328125,580.5875244140625,13.38757570625904,37.132165447148715,13.387096748305106,37.13171097303017,1,1,1,0.0006602631642512826,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
80,0,80,0,black_stone,0.8859648704528809,1,350.14971923828125,580.587158203125,13.38611481677039,37.13222688250356,13.38757570625904,37.132165447148715,1,1,1,0.0014621807004871327,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
81,0,81,0,black_stone,0.8850853443145752,1,350.0897216796875,580.4964599609375,13.38269248076079,37.1429626237376,13.38611481677039,37.13222688250356,1,1,1,0.011268031043928662,black_stone,1,0,0,4,2.0,0.0,stone_in_motion
82,0,82,0,black_stone,0.8848245143890381,1,350.09820556640625,580.447265625,13.383197040661877,37.148757388082586,13.38269248076079,37.1429626237376,1,1,1,0.005816689308161289,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
83,0,83,0,black_stone,0.8860141038894653,1,350.0761413574219,580.4573974609375,13.381923819308437,37.14757846983965,13.383197040661877,37.148757388082586,1,1,1,0.0017352062812187755,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
84,0,84,0,black_stone,0.8847532868385315,1,350.0705871582031,580.451416015625,13.381606128008,37.14828782054361,13.381923819308437,37.14757846983965,1,1,1,0.0007772426799766672,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
85,0,85,0,black_stone,0.8833029270172119,1,350.0926208496094,580.4329833984375,13.382880348943278,37.150445695285434,13.381606128008,37.14828782054361,1,1,1,0.0025060052660181354,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
86,0,86,0,black_stone,0.8831660747528076,1,350.10540771484375,580.4171142578125,13.383621573543744,37.152308016235395,13.382880348943278,37.150445695285434,1,1,1,0.0020044084486448696,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
87,0,87,0,black_stone,0.8811134696006775,1,350.11810302734375,580.4132080078125,13.384353575435512,37.15275957884953,13.383621573543744,37.152308016235395,1,1,1,0.0008600788126905154,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
88,0,88,0,black_stone,0.8810648918151855,1,350.1272888183594,580.3680419921875,13.3848973836988,37.158080175968,13.384353575435512,37.15275957884953,1,1,1,0.005348315727805025,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
89,0,89,0,black_stone,0.8824186325073242,1,350.11883544921875,580.3187255859375,13.384427253995916,37.163903845252385,13.3848973836988,37.158080175968,1,1,1,0.005842614643409905,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
90,0,90,0,black_stone,0.8816159963607788,1,350.1249084472656,580.33349609375,13.384771912145798,37.16215698626591,13.384427253995916,37.163903845252385,1,1,1,0.0017805351888961819,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
91,0,91,0,black_stone,0.8810639381408691,1,350.1318054199219,580.3369140625,13.38516778584753,37.16174881504445,13.384771912145798,37.16215698626591,1,1,1,0.0005686121118619399,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
92,0,92,0,black_stone,0.8811734914779663,1,350.1717834472656,580.3524780273438,13.38746380785702,37.15988406526553,13.38516778584753,37.16174881504445,1,1,1,0.002957872344445874,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
93,0,93,0,black_stone,0.8830276131629944,1,350.18988037109375,580.371826171875,13.38849893341561,37.15758878365554,13.38746380785702,37.15988406526553,1,1,1,0.0025178964615721337,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
94,0,94,0,black_stone,0.8804013729095459,1,350.19757080078125,580.3505859375,13.388948836831307,37.16008870715158,13.38849893341561,37.15758878365554,1,1,1,0.0025400847563623054,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
95,0,95,0,black_stone,0.881766676902771,1,350.2048645019531,580.3681640625,13.389362681631058,37.15800996704319,13.388948836831307,37.16008870715158,1,1,1,0.0021195348443705563,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
96,0,96,0,black_stone,0.8816647529602051,1,350.18463134765625,580.3621826171875,13.388200069855216,37.15873007411327,13.389362681631058,37.15800996704319,1,1,1,0.001367559992725961,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
97,0,97,0,black_stone,0.8825321197509766,1,350.177490234375,580.3575439453125,13.387790587834951,37.15928238247384,13.388200069855216,37.15873007411327,1,1,1,0.0006875463984878657,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
98,0,98,0,black_stone,0.8830217123031616,1,350.1698913574219,580.357421875,13.387353222385997,37.159302248631725,13.387790587834951,37.15928238247384,1,1,1,0.00043781640006769924,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
99,0,99,0,black_stone,0.8828362226486206,1,350.15625,580.341064453125,13.38657351078758,37.161241623461926,13.387353222385997,37.159302248631725,1,1,1,0.0020902451790932555,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
100,0,100,0,black_stone,0.8812056183815002,1,350.11981201171875,580.3560791015625,13.384471003442307,37.15949666999196,13.38657351078758,37.161241623461926,1,1,1,0.002732288372275529,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
101,0,101,0,black_stone,0.8828214406967163,1,350.1353759765625,580.371826171875,13.385361620700223,37.15762799565454,13.384471003442307,37.15949666999196,1,1,1,0.0020700586656941054,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
102,0,102,0,black_stone,0.88287353515625,1,350.154541015625,580.3734130859375,13.38646423935931,37.157427025199546,13.385361620700223,37.15762799565454,1,1,1,0.0011207841144247371,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
103,0,103,0,black_stone,0.8820430040359497,1,350.1441650390625,580.3729248046875,13.38586715625102,37.1574920845155,13.38646423935931,37.157427025199546,1,1,1,0.0006006171432760244,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
104,0,104,0,black_stone,0.8809325695037842,1,350.1316833496094,580.4031982421875,13.38513856835199,37.15393036805374,13.38586715625102,37.1574920845155,1,1,1,0.003635473075211542,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
105,0,105,0,black_stone,0.8814970254898071,1,350.14068603515625,580.4136352539062,13.38565324177908,37.15269294284137,13.38513856835199,37.15393036805374,1,1,1,0.0013401902449910478,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
106,0,106,0,black_stone,0.880379855632782,1,350.14678955078125,580.41552734375,13.386003905677322,37.15246540162963,13.38565324177908,37.15269294284137,1,1,1,0.00041801934473393584,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
107,0,107,0,black_stone,0.8810421228408813,1,350.15618896484375,580.429443359375,13.386540217295297,37.150817446624536,13.386003905677322,37.15246540162963,1,1,1,0.0017330279427569776,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
108,0,108,0,black_stone,0.8813744187355042,1,350.16082763671875,580.4239501953125,13.38680905168993,37.151461940099665,13.386540217295297,37.150817446624536,1,1,1,0.0006983149513087614,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
109,0,109,0,black_stone,0.8820024728775024,1,350.1554870605469,580.430908203125,13.386499325367996,37.15064519861351,13.38680905168993,37.151461940099665,1,1,1,0.0008734970232947115,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
110,0,110,0,black_stone,0.8823481202125549,1,350.12396240234375,580.3587646484375,13.384709011330688,37.15917689860839,13.386499325367996,37.15064519861351,1,1,1,0.008717518520477516,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
111,0,111,0,black_stone,0.8829330205917358,1,350.1463317871094,580.335693359375,13.386004389408049,37.1618823673869,13.384709011330688,37.15917689860839,1,1,1,0.002999594251692787,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
112,0,112,0,black_stone,0.8821090459823608,1,350.1444396972656,580.3599853515625,13.38588731245314,37.15901817420832,13.386004389408049,37.1618823673869,1,1,1,0.0028665850026822347,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
113,0,113,0,black_stone,0.8829017281532288,1,350.11376953125,580.4073486328125,13.384106104533103,37.15345375121365,13.38588731245314,37.15901817420832,1,1,1,0.005842559791568424,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
114,0,114,0,black_stone,0.8833290934562683,1,350.118408203125,580.4327392578125,13.384364626033978,37.1504559346546,13.384106104533103,37.15345375121365,1,1,1,0.003008942918717279,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
115,0,115,0,black_stone,0.8832147717475891,1,350.1287536621094,580.4668579101562,13.384948650740997,37.14642503246001,13.384364626033978,37.1504559346546,1,1,1,0.004072991205586244,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
116,0,116,0,black_stone,0.882883608341217,1,350.1480712890625,580.4817504882812,13.386055416450349,37.14465505337609,13.384948650740997,37.14642503246001,1,1,1,0.0020875239622343213,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
117,0,117,0,black_stone,0.8842421174049377,1,350.1722412109375,580.4493408203125,13.387457381404149,37.14845940365605,13.386055416450349,37.14465505337609,1,1,1,0.004054452710821798,black_stone,1,1,0,4,3.0,0.0,stone_in_motion
