epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,44.9314,1.61352,1.51809,0.77368,0.55206,0.89326,0.7223,0.41282,1.53022,1.123,0.74921,0.000717546,0.000717546,0.000717546
16,47.7992,1.63366,1.43301,0.77373,0.65898,0.87957,0.80638,0.46312,1.5331,1.00925,0.75079,0.000709299,0.000709299,0.000709299
17,50.6461,1.59583,1.37526,0.77022,0.80408,0.89947,0.91268,0.53304,1.54866,0.93174,0.74624,0.000701053,0.000701053,0.000701053
18,53.5301,1.64615,1.3176,0.76584,0.77674,0.86085,0.87396,0.47188,1.70702,0.9803,0.74731,0.000692806,0.000692806,0.000692806
19,56.3619,1.62696,1.29697,0.76815,0.82682,0.89723,0.9295,0.52608,1.65546,0.88437,0.74666,0.000684559,0.000684559,0.000684559
20,59.3454,1.57046,1.22928,0.76802,0.83201,0.88298,0.92698,0.59279,1.34108,0.86237,0.74406,0.000676313,0.000676313,0.000676313
21,62.2026,1.54264,1.19058,0.76656,0.92211,0.93494,0.97632,0.62193,1.37872,0.75063,0.7459,0.000668066,0.000668066,0.000668066
22,65.2026,1.59821,1.20872,0.76288,0.92421,0.95431,0.97598,0.612,1.40305,0.71534,0.74496,0.000659819,0.000659819,0.000659819
23,68.1726,1.59738,1.15575,0.76968,0.88314,0.90816,0.95731,0.61099,1.3643,0.83331,0.74493,0.000651573,0.000651573,0.000651573
24,71.2206,1.52032,1.11289,0.76886,0.94056,0.97099,0.97802,0.57748,1.49058,0.69597,0.7518,0.000643326,0.000643326,0.000643326
25,74.1799,1.60401,1.14683,0.76741,0.93292,0.95761,0.97492,0.61304,1.43581,0.70668,0.7443,0.000635079,0.000635079,0.000635079
26,77.4283,1.49822,1.03166,0.76823,0.96738,0.97566,0.98367,0.59397,1.46269,0.67014,0.74807,0.000626832,0.000626832,0.000626832
27,80.4054,1.52399,1.0146,0.7559,0.96503,0.98025,0.98579,0.62579,1.41464,0.65222,0.74043,0.000618586,0.000618586,0.000618586
28,83.4445,1.48028,0.98589,0.76456,0.97183,0.98288,0.98791,0.64216,1.28801,0.61263,0.74051,0.000610339,0.000610339,0.000610339
29,86.5231,1.50038,0.96988,0.76103,0.97539,0.98473,0.98777,0.62746,1.36038,0.61943,0.74853,0.000602092,0.000602092,0.000602092
30,89.5555,1.49017,0.91858,0.76275,0.98108,0.9847,0.98796,0.64571,1.29693,0.60636,0.74447,0.000593846,0.000593846,0.000593846
31,92.9214,1.50866,0.92177,0.75742,0.98384,0.98947,0.98815,0.64913,1.29673,0.59608,0.74362,0.000585599,0.000585599,0.000585599
32,95.8584,1.39898,0.90468,0.76447,0.98453,0.98807,0.98974,0.6517,1.28235,0.5696,0.7432,0.000577352,0.000577352,0.000577352
33,98.7666,1.4354,0.89861,0.76202,0.96987,0.98781,0.98725,0.64152,1.32734,0.59881,0.74518,0.000569106,0.000569106,0.000569106
34,101.752,1.44081,0.87164,0.75933,0.97986,0.98663,0.9875,0.62985,1.3433,0.60213,0.74272,0.000560859,0.000560859,0.000560859
35,104.658,1.43946,0.88577,0.76357,0.98052,0.97193,0.9862,0.66242,1.23257,0.57906,0.74132,0.000552612,0.000552612,0.000552612
36,107.769,1.4149,0.84726,0.75689,0.884,0.92792,0.98292,0.64036,1.29528,0.72783,0.74394,0.000544365,0.000544365,0.000544365
37,110.671,1.40312,0.84283,0.75907,0.98243,0.98991,0.98842,0.66536,1.23621,0.56208,0.73951,0.000536119,0.000536119,0.000536119
38,113.628,1.38169,0.8145,0.75929,0.98113,0.98979,0.98756,0.59643,1.51803,0.60253,0.74825,0.000527872,0.000527872,0.000527872
39,116.606,1.44687,0.82996,0.76071,0.98372,0.98401,0.98917,0.67262,1.22408,0.55314,0.74101,0.000519625,0.000519625,0.000519625
40,119.532,1.39854,0.81861,0.7643,0.98351,0.99261,0.98762,0.65889,1.26903,0.55659,0.73704,0.000511379,0.000511379,0.000511379
41,122.428,1.4087,0.79982,0.76233,0.98572,0.99212,0.98728,0.65034,1.30089,0.55719,0.73825,0.000503132,0.000503132,0.000503132
42,125.347,1.44798,0.82253,0.76604,0.98375,0.98637,0.98825,0.63365,1.36352,0.59577,0.73831,0.000494885,0.000494885,0.000494885
43,128.26,1.401,0.81428,0.76212,0.98201,0.99212,0.9882,0.64255,1.31738,0.56962,0.73805,0.000486639,0.000486639,0.000486639
44,131.302,1.33539,0.76175,0.75747,0.98168,0.98783,0.98739,0.62984,1.40384,0.56446,0.73896,0.000478392,0.000478392,0.000478392
45,134.185,1.46063,0.78671,0.75544,0.98163,0.99145,0.98786,0.67327,1.22237,0.55431,0.73646,0.000470145,0.000470145,0.000470145
46,137.232,1.44654,0.78213,0.75749,0.98137,0.99081,0.988,0.66261,1.25147,0.55242,0.73829,0.000461898,0.000461898,0.000461898
47,140.193,1.35479,0.74813,0.76052,0.97348,0.98215,0.9878,0.66636,1.20052,0.54781,0.73898,0.000453652,0.000453652,0.000453652
48,143.124,1.32668,0.74328,0.75527,0.98321,0.98432,0.98842,0.66069,1.24019,0.54152,0.73926,0.000445405,0.000445405,0.000445405
49,146.275,1.30802,0.75189,0.76161,0.97999,0.99058,0.98787,0.67389,1.19393,0.54736,0.74021,0.000437158,0.000437158,0.000437158
50,149.207,1.3754,0.75827,0.756,0.98198,0.9916,0.98736,0.67095,1.24475,0.54937,0.74034,0.000428912,0.000428912,0.000428912
51,152.329,1.30114,0.72046,0.76018,0.98149,0.98965,0.98721,0.67994,1.15755,0.53777,0.74094,0.000420665,0.000420665,0.000420665
52,155.577,1.33628,0.73111,0.75837,0.97323,0.97845,0.9861,0.67208,1.18783,0.54874,0.73815,0.000412418,0.000412418,0.000412418
53,158.545,1.33602,0.72799,0.76086,0.98379,0.98985,0.98683,0.67777,1.17623,0.54146,0.73783,0.000404172,0.000404172,0.000404172
54,161.517,1.29967,0.71893,0.75794,0.98457,0.99062,0.98776,0.6745,1.19163,0.52998,0.73734,0.000395925,0.000395925,0.000395925
55,164.431,1.31156,0.71011,0.75398,0.98503,0.9909,0.98813,0.68713,1.14419,0.51693,0.73946,0.000387678,0.000387678,0.000387678
56,167.349,1.28291,0.70339,0.75419,0.98611,0.9918,0.98817,0.69042,1.1586,0.52405,0.73596,0.000379431,0.000379431,0.000379431
57,170.609,1.33004,0.71114,0.75293,0.97971,0.99137,0.98758,0.68027,1.19857,0.53008,0.73622,0.000371185,0.000371185,0.000371185
58,173.621,1.29061,0.70884,0.75143,0.96095,0.97115,0.98517,0.67303,1.15717,0.57464,0.73823,0.000362938,0.000362938,0.000362938
59,176.61,1.33132,0.71747,0.75794,0.98481,0.98595,0.98579,0.67728,1.18764,0.52454,0.73696,0.000354691,0.000354691,0.000354691
60,179.47,1.34746,0.72843,0.75528,0.98369,0.98826,0.9866,0.66834,1.19674,0.51929,0.73613,0.000346445,0.000346445,0.000346445
61,182.383,1.29349,0.703,0.75222,0.98465,0.99059,0.9868,0.69021,1.14282,0.50785,0.73738,0.000338198,0.000338198,0.000338198
62,185.254,1.28142,0.68308,0.7532,0.97789,0.98179,0.98654,0.67593,1.17077,0.54922,0.74286,0.000329951,0.000329951,0.000329951
63,188.213,1.24469,0.67176,0.75599,0.98543,0.98553,0.98747,0.69004,1.14759,0.51926,0.73825,0.000321705,0.000321705,0.000321705
64,191.104,1.27032,0.67161,0.75616,0.98419,0.99092,0.98801,0.68128,1.19192,0.52239,0.74081,0.000313458,0.000313458,0.000313458
65,194.04,1.28973,0.67808,0.75861,0.98479,0.98954,0.98834,0.69579,1.11535,0.50561,0.73688,0.000305211,0.000305211,0.000305211
66,196.991,1.23556,0.65755,0.75529,0.98659,0.99089,0.9884,0.68118,1.16086,0.50898,0.73763,0.000296964,0.000296964,0.000296964
67,200.165,1.22991,0.65983,0.7558,0.98675,0.98491,0.98783,0.6879,1.16676,0.51887,0.73412,0.000288718,0.000288718,0.000288718
68,203.173,1.24843,0.64726,0.75518,0.98223,0.99167,0.98949,0.68461,1.15031,0.50744,0.73977,0.000280471,0.000280471,0.000280471
69,206.063,1.26789,0.66509,0.75477,0.97966,0.99099,0.98902,0.65276,1.28391,0.54251,0.74705,0.000272224,0.000272224,0.000272224
70,209.024,1.27954,0.65591,0.7568,0.98337,0.99093,0.98779,0.67968,1.12978,0.51329,0.73857,0.000263978,0.000263978,0.000263978
71,211.955,1.27512,0.67029,0.75415,0.98358,0.9918,0.98748,0.69219,1.13197,0.49849,0.73725,0.000255731,0.000255731,0.000255731
72,214.913,1.237,0.62766,0.75143,0.98257,0.99098,0.98727,0.6864,1.14431,0.50951,0.73971,0.000247484,0.000247484,0.000247484
73,217.877,1.25778,0.63345,0.75018,0.98382,0.99049,0.98724,0.68891,1.13887,0.50481,0.73816,0.000239238,0.000239238,0.000239238
74,220.834,1.21734,0.63918,0.75946,0.98152,0.99164,0.98755,0.68258,1.16928,0.50482,0.73843,0.000230991,0.000230991,0.000230991
75,223.863,1.22322,0.65302,0.75471,0.98268,0.99094,0.98699,0.69211,1.1459,0.51542,0.73705,0.000222744,0.000222744,0.000222744
76,226.849,1.24035,0.65206,0.75064,0.98378,0.99151,0.9872,0.69302,1.12041,0.49722,0.73631,0.000214497,0.000214497,0.000214497
77,229.745,1.23357,0.62577,0.74653,0.98562,0.99124,0.98791,0.68807,1.12833,0.49044,0.7382,0.000206251,0.000206251,0.000206251
78,232.674,1.24218,0.63584,0.75405,0.9865,0.99177,0.98828,0.69679,1.10749,0.48602,0.73593,0.000198004,0.000198004,0.000198004
79,235.609,1.17478,0.6135,0.7525,0.98728,0.98967,0.98813,0.69207,1.10728,0.48831,0.73703,0.000189757,0.000189757,0.000189757
80,238.667,1.23159,0.63417,0.75024,0.9835,0.99021,0.98773,0.68639,1.13594,0.5036,0.73908,0.000181511,0.000181511,0.000181511
81,241.587,1.22109,0.613,0.74937,0.9815,0.98681,0.9872,0.68537,1.15476,0.50853,0.73972,0.000173264,0.000173264,0.000173264
82,244.508,1.22668,0.6169,0.7556,0.98332,0.99091,0.98763,0.69705,1.12716,0.49062,0.7377,0.000165017,0.000165017,0.000165017
83,247.503,1.21358,0.61064,0.74567,0.98635,0.98689,0.98779,0.69764,1.09735,0.47945,0.73518,0.000156771,0.000156771,0.000156771
84,250.445,1.18809,0.60211,0.74752,0.98614,0.98594,0.98762,0.69376,1.1128,0.48713,0.73862,0.000148524,0.000148524,0.000148524
85,253.344,1.19071,0.61032,0.75314,0.98659,0.99047,0.98826,0.69384,1.10005,0.48219,0.74041,0.000140277,0.000140277,0.000140277
86,256.228,1.18544,0.59811,0.74887,0.98382,0.98771,0.9878,0.69431,1.09461,0.48389,0.73781,0.000132031,0.000132031,0.000132031
87,259.096,1.18712,0.59571,0.75148,0.98463,0.98953,0.98792,0.69417,1.10037,0.48331,0.73668,0.000123784,0.000123784,0.000123784
88,262.008,1.14435,0.58447,0.75282,0.98781,0.98866,0.98835,0.69859,1.08945,0.47902,0.73639,0.000115537,0.000115537,0.000115537
89,264.909,1.16707,0.59915,0.75319,0.98322,0.9916,0.98768,0.6992,1.08545,0.47618,0.7355,0.00010729,0.00010729,0.00010729
90,267.896,1.17104,0.57806,0.75222,0.98512,0.99082,0.9877,0.69157,1.1156,0.48472,0.73895,9.90437e-05,9.90437e-05,9.90437e-05
91,289.956,1.07644,0.56404,0.76182,0.98317,0.99199,0.98764,0.68057,1.13008,0.48499,0.73894,9.0797e-05,9.0797e-05,9.0797e-05
92,292.799,1.09423,0.55327,0.7588,0.98577,0.989,0.98748,0.68191,1.15244,0.49275,0.74177,8.25503e-05,8.25503e-05,8.25503e-05
93,295.648,1.06175,0.54212,0.76803,0.98491,0.99082,0.98749,0.69429,1.10569,0.47979,0.736,7.43036e-05,7.43036e-05,7.43036e-05
94,298.527,1.05205,0.53069,0.76363,0.98412,0.98997,0.98726,0.68852,1.12857,0.48122,0.7395,6.60569e-05,6.60569e-05,6.60569e-05
95,301.387,1.01771,0.52751,0.76264,0.98336,0.98996,0.9876,0.67868,1.18537,0.49586,0.74326,5.78102e-05,5.78102e-05,5.78102e-05
96,304.178,1.03023,0.52511,0.75213,0.98419,0.99228,0.9874,0.69467,1.08044,0.47407,0.73711,4.95635e-05,4.95635e-05,4.95635e-05
97,306.984,1.00243,0.52465,0.76078,0.9829,0.99275,0.98739,0.69859,1.07109,0.47376,0.73765,4.13168e-05,4.13168e-05,4.13168e-05
98,309.886,0.99595,0.51724,0.7648,0.98307,0.99213,0.98761,0.68543,1.13141,0.48365,0.74048,3.30701e-05,3.30701e-05,3.30701e-05
99,312.709,0.98857,0.51717,0.75931,0.98366,0.99229,0.98772,0.70152,1.0812,0.47294,0.7386,2.48234e-05,2.48234e-05,2.48234e-05
100,315.588,0.99432,0.50998,0.75925,0.98412,0.99246,0.98779,0.69907,1.07916,0.47121,0.73811,1.65767e-05,1.65767e-05,1.65767e-05
